,id,text,retweet_count,created_at,author,location,is_verified
0,1517289557741477890,"Bardzo ciekawe, według mnie, opracowanie   ",0,2022-04-21 23:49:55+00:00,AntoniPiechocki,,False
1,1517284025928495104,"  Jednym z powodów, dla których Czechy wysyłają Ukrainie tak dużą pomoc wojskową, jest nowy minister obrony kraju.

Jana Čern…",18,2022-04-21 23:27:56+00:00,52_macius,Poznań Stare Miasto / EU ,False
2,1517281903241482241,  Słowenia przekaże Ukrainie  jugosłowiańskie czołgi bojowe .  to wariant radzieckiego    ,17,2022-04-21 23:19:30+00:00,KozlowskiMarek,Wrocław,False
3,1517280783345635329,  CLIP                gg ,0,2022-04-21 23:15:03+00:00,BastardHegels,,False
4,1517280086541717504,   minut w Parlamencie Europejskim ⁦      ,9,2022-04-21 23:12:16+00:00,karolk18,,False
5,1517279617647882241,  UE zgodziła się na zakup ciężkiej broni do bezpłatnego transferu na Ukrainę – przewodniczący Rady Europejskiej Charles Mich…,44,2022-04-21 23:10:25+00:00,djankowski10,,False
6,1517278760390832128,"  Kateryna Mola: Who ordered Katya Gandziuk’s murder?
    ",5,2022-04-21 23:07:00+00:00,SamHarp65562239,,False
7,1517275454880821249,Słowenia przekaże Ukrainie  jugosłowiańskie czołgi bojowe .  to wariant radzieckiego    ,17,2022-04-21 22:53:52+00:00,propeertys,"Stamford, England",False
8,1517274921621196800,"   jest najsłabszy w historii! CAŁOŚĆ:   
 Mariupol  …",35,2022-04-21 22:51:45+00:00,mthechristian,,False
9,1517273658212995074,"Jednym z powodów, dla których Czechy wysyłają Ukrainie tak dużą pomoc wojskową, jest nowy minister obrony kraju.

Jana Černochová od lat otwarcie krytykuje Putina i zawsze powtarza, że ​​Czechy muszą stawić czoła tym państwom, które próbują zastraszać innych.   ",18,2022-04-21 22:46:44+00:00,propeertys,"Stamford, England",False
10,1517273371154788354,"  Ukraińska obrona powietrzna uderzała w  celów powietrznych armii rosyjskiej dziennie:

 samoloty (, , …",5,2022-04-21 22:45:35+00:00,galadorzgakharg,Ustka/Sopot/Gdańsk,False
11,1517273100756340738,"Ukraińska obrona powietrzna uderzała w  celów powietrznych armii rosyjskiej dziennie:

 samoloty (, , )

 śmigłowce (  i )

 dronów ()  ",5,2022-04-21 22:44:31+00:00,propeertys,"Stamford, England",False
12,1517262439464812549,"  Liczba uchodźców z Ukrainy w ciągu ostatnich  miesięcy. 

  

",7,2022-04-21 22:02:09+00:00,adjust197,,False
13,1517257365267042305,"   Zestrzelony helikopter  Kilka dni temu...

   
   …",2,2022-04-21 21:41:59+00:00,xprzemo,Polska,False
14,1517257312485978117,"   Zestrzelony helikopter  Kilka dni temu!

   
   …",1,2022-04-21 21:41:47+00:00,xprzemo,Polska,False
15,1517256318410801154,Płaczcie pisowcy i lewaczki. Jak to wytłumaczycie       ,1,2022-04-21 21:37:50+00:00,Jurus420,W Twojej Starej,False
16,1517255335764975622,"Dla rasistów dzisiaj jest „CZARNY DZIEŃ” na  niebie.
 Za te minuty zestrzeliły Siły Zbrojne Ukrainy:

 Myśliwiec 
 Myśliwiec Su 
 Samolot szturmowy  -  sztuki
 Helikopter  -  sztuki
 Śmigłowiec 
 BSP 

 Chwała Siłom Zbrojnym  !!! ",0,2022-04-21 21:33:55+00:00,AW175,Polska,False
17,1517252558863187969,  W Mariupolu Rosjanie rozpoczęli rozbiórkę gruzów teatru dramatycznego i wynoszenie ciał zmarłych spod gruzów. Czytaj: za…,7,2022-04-21 21:22:53+00:00,M_Brandfathers,"Warszawa, Polska",False
18,1517248390215647234,"Liczba uchodźców z Ukrainy w ciągu ostatnich  miesięcy. 

  

",7,2022-04-21 21:06:19+00:00,MariuszCiarka,"Warszawa, Polska",False
19,1517247015721254912,"  Kadyrow udostępnił nagranie jak Czeczenscy żołnierze cieszą się z ""wyzwolenia""  
 ",1,2022-04-21 21:00:52+00:00,Arotoko,,False
20,1517246920640528384,  Palec w nodze...     ,1,2022-04-21 21:00:29+00:00,xprzemo,Polska,False
21,1517245604572897285,"   | Ambasada rosyjska w Polsce.

        ",7,2022-04-21 20:55:15+00:00,tamara_tamrys,,False
22,1517244143675883522,"  Obawiam się, że nic lepszego dzisiaj nie zobaczycie.
    ",36,2022-04-21 20:49:27+00:00,tamara_tamrys,,False
23,1517242757433151488,"UE zgodziła się kupować broń ciężką dla Ukrainy

‼ WOJNA na , ⃣. dzień walk, relacja ‼  


             ",0,2022-04-21 20:43:57+00:00,radiolodz,Polska,False
24,1517241648425672706,"  Ujęcia zestrzelonego  i 
Przez armie   ",2,2022-04-21 20:39:32+00:00,YoloBlaster,,False
25,1517240718900834304,"UE zgodziła się na zakup ciężkiej broni do bezpłatnego transferu na Ukrainę – przewodniczący Rady Europejskiej Charles Michel
Unia Europejska podjęła decyzję o zakupie ciężkiej broni dla Ukrainy, aby stawić opór rosyjskiemu okupantowi   ",44,2022-04-21 20:35:51+00:00,propeertys,"Stamford, England",False
26,1517239257383022592,"Idź się pieprzyć, Putin!
(Polish)

   ",0,2022-04-21 20:30:02+00:00,FuckPutinBot,,False
27,1517238604279468036," Zestrzelony helikopter  Kilka dni temu!

   
             Ukraine Russia  ",1,2022-04-21 20:27:26+00:00,xprzemo,Polska,False
28,1517238423794372615,"Za darmo nawet w pysk nie dostaniesz.
Nie łudź się - rachunek z USA przyjdzie później i będzie to słony rachunek. Bardzo słony. 

     ",0,2022-04-21 20:26:43+00:00,jan_czapski,,False
29,1517237796456521728," Dyplomatyczne podsumowanie dzisiejszego dnia wojny w Ukrainie:

       ",0,2022-04-21 20:24:14+00:00,sowa_mm,"Subcarpathia, Poland",False
30,1517236807448072194,"  A oto ten „przystojny mężczyzna”, który został zestrzelony nad Izyum przez wojska   ",7,2022-04-21 20:20:18+00:00,Krzyszt89283237,"Zabrze, Polska",False
31,1517236692381577217,         … Być może ?,4,2022-04-21 20:19:51+00:00,PulsPomorza,,False
32,1517236100661710849,"""Ciężka ayleria pułapki masowo trafiła na "" - Arestowicz

""Na Zachodzie rozpoczął się konkurs ""Kto da  więcej broni?"" Są tam ,  , , prawdopodobnie  i wiele innych. Mówią od ciężkiej aylerii, specjalnych  dla . ",0,2022-04-21 20:17:29+00:00,ZeXeLife,Świat,False
33,1517235650583576576,  Właśnie jechałem pociągiem relacji Warszawa-Przemyśl a ze mną tajemniczy goście w moro z plecakami wojskowymi i naszywkami z fl…,1,2022-04-21 20:15:42+00:00,RobertKosRobos,,False
34,1517235383599251457,Właśnie jechałem pociągiem relacji Warszawa-Przemyśl a ze mną tajemniczy goście w moro z plecakami wojskowymi i naszywkami z flagą . Powodzenia panowie    ,1,2022-04-21 20:14:38+00:00,L0L_3k,,False
35,1517235066434375681,"   Russian Humanitarian Corridors
[Rosyjskie korytarze humanitarne]

Gonzalo Lira (Coach Red Pill), Kharkiv,  
YT:…",2,2022-04-21 20:13:23+00:00,KarasekUS,,False
36,1517234978987421696,             …,49,2022-04-21 20:13:02+00:00,Agniesz29435112,,False
37,1517232908767055873,  CLIP                gg ,0,2022-04-21 20:04:48+00:00,BastardHegels,,False
38,1517232691250405378,   zestrzelony przez armie   Zaporoże ,2,2022-04-21 20:03:57+00:00,AW175,Polska,False
39,1517232639463284737,"  Kolejny rosyjski dron  został zestrzelony przez . Brygadę Zmechanizowaną Armii Ukraińskiej.
  …",1,2022-04-21 20:03:44+00:00,BPotrubacz,"Gdańsk, Poland",False
40,1517232036444086272,"  Polowanie na ruskich. Kilku chłopa, terenówka, dron, jakieś RPG i jazda  
  
 ",4,2022-04-21 20:01:20+00:00,BPotrubacz,"Gdańsk, Poland",False
41,1516923546261413890,"  ArestowiczDoradca Zelenskiego -""Narodową ideą Ukrainy jest kłamstwo. Kłamać dla siebie i innych .. inaczej wszystko sie…",1,2022-04-20 23:35:31+00:00,shubrawiec,,False
42,1516921803905671169,"  Krótki, wieczorny gruz-news.
Dyliżans orków wraz z obsługą wysłany do diabła.
Dokładny czas i miejsce nieznane.
Można p…",6,2022-04-20 23:28:35+00:00,duk_jacek,"Siedlce, POLSKA",False
43,1516913163614269442,"Ukraińscy designerzy stworzyli prześmiewczy projekt pomnika rosyjskiego żołnierza , który przedstawia postać w hełmie z muszlą klozetową pod pachą 
Napis na cokole informuje, że jest on dedykowany szabrownikom rozkradającym mienie mieszkańców .
",0,2022-04-20 22:54:15+00:00,m_pasierb,🇵🇱,False
44,1516911675303157760,"  Dmytro, ukraiński kierowca, biblijny chrześcijanin
o sytuacji w Ukrainie - teraz na żywo w wywiadzie dla !

 ",23,2022-04-20 22:48:20+00:00,ZawdzkiP,Plock,False
45,1516911096967274496,"  Międzynarodówka  w akcji!   
   
ht…",17,2022-04-20 22:46:03+00:00,PrzyjacielIPP,,False
46,1516911041908596738,"  
Gów...y kraj?

Charoszij atwiet! Odpowiedź prawidłowa!

Ruski oligarcha o swojej ojczyźnie.  …",18,2022-04-20 22:45:49+00:00,PrzyjacielIPP,,False
47,1516909551693570048,  Kadyrowcy nagrywali film na Tik-tok strzelając do pustego celu do czasu aż armia   im posłała strzał z pancerfaus…,22,2022-04-20 22:39:54+00:00,Jacek87804868,"Warszawa, Polska",False
48,1516908790859419650,  Członkowie  to współcześni  spaan    ,12,2022-04-20 22:36:53+00:00,Irena63iren,Polska,False
49,1516907422610341889,"  Piszą, że tak potężny blask zaobserwowano dzisiaj w rejonie Równem   ",5,2022-04-20 22:31:26+00:00,galadorzgakharg,Ustka/Sopot/Gdańsk,False
50,1516905019278348290,  CLIP                gg ,0,2022-04-20 22:21:53+00:00,BastardHegels,,False
51,1516904049412554752,"Idź się pieprzyć, Putin!
(Polish)

   ",0,2022-04-20 22:18:02+00:00,FuckPutinBot,,False
52,1516903801487302656,           Ładna jest.. jakby tylko Chciała wojnę zakończyć.  and  - !,0,2022-04-20 22:17:03+00:00,Jarek2045,Bytów,False
53,1516903712240898049,"  Czernihów, film z drona pokazujący jak w tej chwili wygląda miasto.

      …",1,2022-04-20 22:16:42+00:00,Brak08278935,,False
54,1516902878446862339,Członkowie  to współcześni  spaan    ,12,2022-04-20 22:13:23+00:00,propeertys,"Stamford, England",False
55,1516902121639137280,"Piszą, że tak potężny blask zaobserwowano dzisiaj w rejonie Równem   ",5,2022-04-20 22:10:23+00:00,propeertys,"Stamford, England",False
56,1516901744697032705,"  Separatyści znów przegrali

W walkach o Awdijewkę wykorzystano dowódcę drugiej kompanii batalionu Spay Siergieja Agranowi…",2,2022-04-20 22:08:53+00:00,krzysztof_dykas,"Warsaw, Poland",False
57,1516901491575042049,"Separatyści znów przegrali

W walkach o Awdijewkę wykorzystano dowódcę drugiej kompanii batalionu Spay Siergieja Agranowicza, znanego pod znakiem wywoławczym Wodjanoj Armia  go zlikwidowała  ",2,2022-04-20 22:07:52+00:00,propeertys,"Stamford, England",False
58,1516901005664956417,  Rosjanie wysłali na  sprzęt który miał wystąpić na paradzie zwycięstwa w Moskwie  ‼ ,18,2022-04-20 22:05:57+00:00,Mareknajarmarek,,False
59,1516900466994520066,"  Oleh był tourowany przez żołnierzy rosyjskich w katowni w Motyżynie. Słyszał, jak zabijano inne osoby. Sam ocalał cudem. Z…",22,2022-04-20 22:03:48+00:00,tomdrabowicz,"Lodz, Poland",False
60,1516900034574524422,"  Konwój autobusów i karetek czeka na ewakuację mieszkańców Mariupola.
Wszyscy czekają, aż Rosjanie wywiążą się ze swoich…",5,2022-04-20 22:02:05+00:00,Brak08278935,,False
61,1516897410513084416,"  Kierując się do Poprawnej członkowie grupy Wagnera wpadli w ukraińską zasadzkę.
     …",2,2022-04-20 21:51:39+00:00,Brak08278935,,False
62,1516896610659323905,"  W Charkowie po ostrzale Sałówki zapaliły się  wieżowce, a także zaparkowane w pobliżu samochody – informuje Suspilne …",6,2022-04-20 21:48:29+00:00,RobwalkaW,,False
63,1516896167325581319,"W Charkowie po ostrzale Sałówki zapaliły się  wieżowce, a także zaparkowane w pobliżu samochody – informuje Suspilne   ",6,2022-04-20 21:46:43+00:00,propeertys,"Stamford, England",False
64,1516890535373721600,"  Ukraińscy marines i Azov, wspierani przez pojazdy opancerzone, przeprowadzili udaną, przełomową operację w kierunku pou w…",26,2022-04-20 21:24:20+00:00,pis_u,,False
65,1516889555806441473,"  Jak można grzecznie nazwać to zjawisko?

Jednego dnia nawołujesz do zaostrzenia sankcji wobec Rosji, a drugiego głosuje…",11,2022-04-20 21:20:27+00:00,HerbergierNowak,"Mazowsze, Polska",False
66,1516889225056112641,"  Mężczyźni z Ukrainy przebywający w Polsce i Europie, ojczyzna wzywa! 
     …",54,2022-04-20 21:19:08+00:00,wiechoora,POLONIA,False
67,1516888520324956160,"  I papieży.
   ",1,2022-04-20 21:16:20+00:00,StthereseC,,False
68,1516888239851855873,  Znajoma namalowała obraz  Olej  mawi się ze sie nie sprzeda    ,4,2022-04-20 21:15:13+00:00,Midnight7718,"Warszawa, Polska",False
69,1516886682557112320,"  Kadyrowcy ukradli  kombajny John Deer, które dzieki systemowi lokalizacji … „odnalazły” się na farmie Ramzana  w Z…",24,2022-04-20 21:09:02+00:00,qwert_ewa,Polska,False
70,1516885886591459328,  Statek za około miliard $ zatopiony w dzień emisji znaczka pocztowego... najgrubsza akcja marketingowa w historii wydarzyła si…,13,2022-04-20 21:05:52+00:00,qwert_ewa,Polska,False
71,1516885528758697985,"  Obywatel Szwecji sprzedał swój jacht żaglowy, aby kupić paię karetek dla Ukrainy

Kierując jednym z nich, sam dotarł do T…",524,2022-04-20 21:04:27+00:00,jyarocek,,False
72,1516884438373785600,"  Ukraiński Marines i Azow, wspierani przez pojazdy opancerzone, przeprowadzili udaną operację przebicia w kierunku pou w …",8,2022-04-20 21:00:07+00:00,Alicja_eyes,,False
73,1516881907061084162,"  Krótki instruktaż z obsługi jednorazowego granatnika przeciwpancernego .

    …",5,2022-04-20 20:50:03+00:00,Hubert331372921,,False
74,1516879545676312583,"  Miłość w czasach wojny…
          ",1,2022-04-20 20:40:40+00:00,Hubert331372921,,False
75,1516878846095949824,  Turyści z Norwegii i UK na   ,13,2022-04-20 20:37:53+00:00,beatax088,"Polska, Mazowsze",False
76,1516878524212289542,"  W Charkowie SBU znalazła tajny magazyn z amunicją i komponentami rosyjskiego sprzętu o waości  milionów dolarów, w tym…",18,2022-04-20 20:36:37+00:00,Karola33378154,,False
77,1516878522987520001,"Wojska rosyjskie ostrzeliwały teren cmentarza ofiar totalitaryzmu w Charkowie.  polskich oficerów i cywilów,  Ukraińców i Żydów, rozstrzelanych przez NKWD.
  ",0,2022-04-20 20:36:36+00:00,z_swiata,,False
78,1516878357153132546,"I papieży.
   ",1,2022-04-20 20:35:57+00:00,MichalJSimon,"South East, England",False
79,1516877685435375620,"  A tymczasem w polskim kościele katolickim:
 ",4,2022-04-20 20:33:17+00:00,Hubert331372921,,False
80,1516876744090861570,"  Wystrzały pocisków z Doniecka.
 ",1,2022-04-20 20:29:32+00:00,Algggh3,,False
81,1516876729205366789,"  Siły rosyjskie zdobyły mały magazyn na skraju kompleksu pomocniczego Azowstal.
  ",2,2022-04-20 20:29:29+00:00,Algggh3,,False
82,1516876669704880130,"  W wyniku ostrzału sił rosyjskich w Charkowie wybuchnął pożar.
  ",1,2022-04-20 20:29:14+00:00,Algggh3,,False
83,1516876642353823744,"  Piesek nadal pomaga przy szukaniu bomb i min.
 ",1,2022-04-20 20:29:08+00:00,Hubert331372921,,False
84,1516876627455713280,"""Model D zniszczonego mostu w  ,  , prawdopodobnie zniszczonego pod koniec lutego, aby powsmać rosyjską inwazję wojskową. "" ",0,2022-04-20 20:29:04+00:00,interszansa,Łódz,False
85,1516876623341146112,"  Ewakuacja z oblężonego Mariupola nie powiodła się - AFP/Władze w Kijowie.
  ",2,2022-04-20 20:29:03+00:00,Algggh3,,False
86,1516875741929029632,"   Media społecznościowe obiegło dziś zdjęcie Timura Mickiewicza - ochotnika z Batalionu im. Kastusia Kalinouskiego, wal…",9,2022-04-20 20:25:33+00:00,Pawel_i_Vito,Polska,False
87,1516875504275632130,"Rosyjscy naziści zbombardowali cmentarz polskich oficerów zabitych KGB.
    ",0,2022-04-20 20:24:37+00:00,AndriiFromUA,,False
88,1516875402291171328," Dyplomatyczne podsumowanie dzisiejszego dnia wojny w Ukrainie:

       ",0,2022-04-20 20:24:12+00:00,sowa_mm,"Subcarpathia, Poland",False
89,1516875216378548227,"Krótki, wieczorny gruz-news.
Dyliżans orków wraz z obsługą wysłany do diabła.
Dokładny czas i miejsce nieznane.
Można powiedzieć że misja denazyfikacji zakończona powodzeniem, bo w sumie naziści nie żyją.
   ",6,2022-04-20 20:23:28+00:00,Tomasz19727733,Polska,False
90,1516874504097738753,"  „Stany Zjednoczone wyślą do Europy  samolotów z bronią dla   w ciągu najbliższych  godzin” – CNN
W ramach…",12,2022-04-20 20:20:38+00:00,Karola33378154,,False
91,1516873106123538432,Donieck bombardowanie    ,0,2022-04-20 20:15:05+00:00,rysparys,Polska,False
92,1516873062511222785,Donieck bomardowanie     ,0,2022-04-20 20:14:54+00:00,rysparys,Polska,False
93,1516872405922238465,  I co Wy na to  Nowakowa znów sieje ziarno nienawiści tym razem miedzy narodami  i Polski ,5,2022-04-20 20:12:18+00:00,lubeksikos,Pl,False
94,1516872070638059520,Znajoma namalowała obraz  Olej  mawi się ze sie nie sprzeda    ,4,2022-04-20 20:10:58+00:00,propeertys,"Stamford, England",False
95,1516870651876982787,   : A  -n UAV  został dziś zestrzelony przez siły ukraińskie.,1,2022-04-20 20:05:20+00:00,Iwonna4,"Opole, Polska",False
96,1516870087629807616,"   : Siły ukraińskie zdobyły haubicę  -n MM  Msta-S. Wygląda na to, że haubica utknęła w błocie. Dokładna…",1,2022-04-20 20:03:05+00:00,Iwonna4,"Opole, Polska",False
97,1516869546455576578,"W wyniku ostrzału sił rosyjskich w Charkowie wybuchnął pożar.
  ",1,2022-04-20 20:00:56+00:00,z_swiata,,False
98,1516567300199043080,  Holandia przekazuje   broń pod hasłem „nie jesteśmy Niemcami”. ,67,2022-04-19 23:59:55+00:00,LechuTur,,False
99,1516566890319069189,"/Laureat  
 jest celem postępowania karnego za ujawnienie informacji o oficerze wojskowym szerzącym propagandę anty  od  roku
Sąd rejonowy  musi wziąć pod uwagę publiczny interes rewelacji dziennikarza/ ",2,2022-04-19 23:58:17+00:00,JarekWitkowski7,"Opole, Poland",False
100,1516563346446856194,"  Jaki kraj, takie Victoria's Secret…

Rosyjski czołg  gdzieś w Mariupolu.

    …",4,2022-04-19 23:44:12+00:00,PaweBroda1973,,False
101,1516561721309245443,"Jaki kraj, takie Victoria's Secret…

Rosyjski czołg  gdzieś w Mariupolu.

     ",4,2022-04-19 23:37:45+00:00,conradce2,,False
102,1516561072945348622,  Tak wygląda szczęśliwe życie w rosji.    ,13,2022-04-19 23:35:10+00:00,StanisawNowak12,,False
103,1516558953957711880,  ‼ HIMARS    a teraz ruskie orki pocałujcie misia w dupe jak ktoś kiedyś powiedział ,28,2022-04-19 23:26:45+00:00,Anna10756044,UK,False
104,1516557766172852226,"Idź się pieprzyć, Putin!
(Polish)

   ",0,2022-04-19 23:22:02+00:00,FuckPutinBot,,False
105,1516557554368888841,"Krótki instruktaż z obsługi jednorazowego granatnika przeciwpancernego .

       ",5,2022-04-19 23:21:11+00:00,conradce2,,False
106,1516555107613163520,"  Dla ciekawych.  w ? Do piekła z nimi tak, czy siak! Pozdrawiam.     ",8,2022-04-19 23:11:28+00:00,KorwinViola,"Katowice, Polska",False
107,1516552638971662345,  ‼USA wyślą kolejny pakiet pomocy wojskowej - podobny do tego za  mln $   via ,4,2022-04-19 23:01:39+00:00,Irena63iren,Polska,False
108,1516551554886680580,"  Kanada wyśle ​​na   ciężką aylerię.

Wśród uzbrojenia Kanadyjskich Sił Zbrojnych znajdują się brytyjskie haubic…",4,2022-04-19 22:57:21+00:00,Dorota171716,,False
109,1516549922979561472,"  Bardzo ciekawa grafika.

Dynamika liczby uchodźców z Ukrainy według krajów w ciągu ostatnich  miesięcy. 

 …",20,2022-04-19 22:50:52+00:00,stefan38867249,,False
110,1516549057266819083,  . | Odnaleziono ponad tysiąc ciał zabitych cywili przez Rosjan w obwodzie kijowskim. Co dzień na cmentarzu w I…,7,2022-04-19 22:47:26+00:00,ElaSadowska3,,False
111,1516548273632391169,   Ruski złom na   ,3,2022-04-19 22:44:19+00:00,DanJack45260569,"Florida, USA",False
112,1516547700371697665,  Iwan Miszczenko jest sędzią Sądu Najwyższego   Teraz z karabinem w ręku walczy za swój kraj z rosyjskim agresorem…,76,2022-04-19 22:42:02+00:00,BoKrause3,,False
113,1516543883500523522,‼USA wyślą kolejny pakiet pomocy wojskowej - podobny do tego za  mln $   via ,4,2022-04-19 22:26:52+00:00,propeertys,"Stamford, England",False
114,1516543470759989257,‼ HIMARS    a teraz ruskie orki pocałujcie misia w dupe jak ktoś kiedyś powiedział ,28,2022-04-19 22:25:14+00:00,propeertys,"Stamford, England",False
115,1516542003135356928," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:19:24+00:00,autotechnoparts,Ukraine🇺🇦,False
116,1516541845593067520," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:18:46+00:00,autotechnoparts,Ukraine🇺🇦,False
117,1516541741331099649," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:18:21+00:00,autotechnoparts,Ukraine🇺🇦,False
118,1516541629078855680," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:17:55+00:00,autotechnoparts,Ukraine🇺🇦,False
119,1516541509834792975," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:17:26+00:00,autotechnoparts,Ukraine🇺🇦,False
120,1516541382151843844," Masakra w Buczy jest finansowana ze sprzedaży rosyjskiej nafty. Tankowiec Cb Caribic z rosyjską naftą zacumował w porcie gdańskim i czeka na rozładunek. Nie bądźmy cichymi wspólnikami.

  
 ",0,2022-04-19 22:16:56+00:00,autotechnoparts,Ukraine🇺🇦,False
121,1516540943805071366,"  Uwaga!
Ukraińskie prawo zaczęło obowiązywać od niedawna w Polsce
majcie się!
Np. za zerwanie ukraińskiej flagi kar…",31,2022-04-19 22:15:11+00:00,EndekDmoszczak,,False
122,1516538583108272142,"Kanada wyśle ​​na   ciężką aylerię.

Wśród uzbrojenia Kanadyjskich Sił Zbrojnych znajdują się brytyjskie haubice  mm. ",4,2022-04-19 22:05:48+00:00,propeertys,"Stamford, England",False
123,1516538180689874949,UK  dla   ,0,2022-04-19 22:04:12+00:00,propeertys,"Stamford, England",False
124,1516537863743197191, Ruski złom na   ,3,2022-04-19 22:02:57+00:00,propeertys,"Stamford, England",False
125,1516537125759422465," | Odnaleziono ponad tysiąc ciał zabitych cywili przez Rosjan w obwodzie kijowskim. Co dzień na cmentarzu w Irpieniu przybywają dziesiątki nowych grobów. W wyniku agresji Rosji na  ponad  mln ludzi ma ograniczony dostęp do wody.
",7,2022-04-19 22:00:01+00:00,TOPTVPINFO,"Warszawa, Polska",False
126,1516536685466689541,  Nie wiem kto jest autorem tego obrazu ale ma moc    ,35,2022-04-19 21:58:16+00:00,cookmonika2022,Canada,False
127,1516533728079753221,"Bardzo ciekawa grafika.

Dynamika liczby uchodźców z Ukrainy według krajów w ciągu ostatnich  miesięcy. 

     ",20,2022-04-19 21:46:31+00:00,AntyAnty77,"Warszawa, Polska",False
128,1516530341766438917, o koksie      ,0,2022-04-19 21:33:03+00:00,psichiater,,False
129,1516529036352270348,"Dla ciekawych.  w ? Do piekła z nimi tak, czy siak! Pozdrawiam.      ",8,2022-04-19 21:27:52+00:00,SmartTomek,,False
130,1516203338282545160,"W następstwie inwazji  na  wielkie firmy technologiczne odcięły wspierane przez  serwisy informacyjne od podstawowych usług cyfrowych, niezbędnych do szerzenia . Ciężkie czasy nastały dla takich serwisów jak  i Sputnik.
",0,2022-04-18 23:53:40+00:00,StopFake_PL,"Warszawa, Polska",False
131,1516199298928676864,"         

Uderzenie kolejnej rakiety 

   …",3,2022-04-18 23:37:37+00:00,xprzemo,Polska,False
132,1516192544400580617,"  Płonące zakłady Azovstal.
  ",12,2022-04-18 23:10:46+00:00,duk_jacek,"Siedlce, POLSKA",False
133,1516192217035157504,"Prosty, dobry tekst 


               
    
    
",1,2022-04-18 23:09:28+00:00,zero_do_zera,,False
134,1516192163226427397,"  Tymczasowy most na trasie Kijów-Czernihów
        …",8,2022-04-18 23:09:15+00:00,Janko45304243,Polska,False
135,1516191881163595780,"  Ukraińscy żołnierze i cywlie aresztowani przez siły rosyjskie w Mariupolu.
     …",13,2022-04-18 23:08:08+00:00,Janko45304243,Polska,False
136,1516191826595692551,"  Świetna akcja!!! 
Ambasada rosji w USA  „pomalowana” w niebiesko-żółtą flagę

Pracownicy ambasady próbowali zakryć kolory u…",48,2022-04-18 23:07:55+00:00,Janko45304243,Polska,False
137,1516191775127392258,"  Rosjanie zbudowali most pontonowy w okolicach Mariupola, po czym sami nie potrafią po nim przejechać.

  …",26,2022-04-18 23:07:43+00:00,Janko45304243,Polska,False
138,1516191449020305410,"   sięga po głębokie rezerwy kadrowe 

    ",64,2022-04-18 23:06:25+00:00,Janko45304243,Polska,False
139,1516191415428071433,"  W Gruzji zorganizowano pogrzeb putina.

Organizatorem  Libeariańska Paia Gruzji.

    …",16,2022-04-18 23:06:17+00:00,Janko45304243,Polska,False
140,1516191204668424199,"   for 

Via Giga Kokalidze

  ",10,2022-04-18 23:05:27+00:00,GigaSirbiladze,United States,False
141,1516190893677727747,  Dzień zwycięstwa  maja w Rosji będzie strasznie fajny w tym roku. Najlepsza broń jest sprowadzana na teren  prz…,40,2022-04-18 23:04:13+00:00,Janko45304243,Polska,False
142,1516190250950877187,"  Rosyjskie Siły Powietrzne są umywane na minimalnej wysokości nad Donieckiem
     …",2,2022-04-18 23:01:39+00:00,Janko45304243,Polska,False
143,1516190195388977153,"  Ujęcie z jednej rakiet, jaka spadła dzisiaj na Lwów.
       …",3,2022-04-18 23:01:26+00:00,Janko45304243,Polska,False
144,1516189802462433284,"  Niebo nad  -  bombowce strategiczne.

Czy to początek ofensywy w ?

   ",2,2022-04-18 22:59:53+00:00,Janko45304243,Polska,False
145,1516189715891957762,"  Obwód kijowski… in nie udało się wyjechać …
Na niektórych wrakach widać napis „dzieci”, wiele ma ślady po kulach…

…",5,2022-04-18 22:59:32+00:00,Janko45304243,Polska,False
146,1516189655598776323,"  Pożar po ataku na centrum handlowe w Charkowie
        …",6,2022-04-18 22:59:17+00:00,Janko45304243,Polska,False
147,1516189557854818305,"  Azov nadal walczy w Mariupolu.
         ",7,2022-04-18 22:58:54+00:00,Janko45304243,Polska,False
148,1516186533614731264,  ‼ milionów osób opuściło  od wybuchu wojny ,1,2022-04-18 22:46:53+00:00,PawelWarszycki,Germany,False
149,1516182546077433864,"  Szukano argumentu na spadki??? Szkoda ze to ""pięniądz"" rządzi ludzkim rozumem... czemu cos co może rosnąć musi być dla…",1,2022-04-18 22:31:02+00:00,MAhadQu45717462,,False
